"ts_code","name","year","revenue","net_profit","oper_cost","biz_tax_surchg","sell_exp","admin_exp","rd_exp","fin_exp","equity_begin","equity_end","assets_begin","assets_end","avg_equity","avg_assets","core_profit","roe","net_margin","asset_turnover","equity_multiplier","operating_roe","other_contribution","operating_contribution_ratio","anomaly"
"600702","舍得酒业","2023","708095.662676","177130.435544","180552.931863","101471.23421000001","128953.272823","63577.63819500001","10841.451106","-2759.305988","632945.5340359999","723297.731321","979774.820566","1111571.0568620001","678121.6326785","1045672.9387139999","225458.44046700007","26.120746929183753","25.015043147503185","67.71674358780264","1.5420138339839062","33.2474927213966","-7.126745792212844","127.28385145927965",""
"600702","舍得酒业","2024","535706.9110109999","34577.451936000005","184727.336867","104172.29760199999","127626.926274","54506.679978","9533.203868999999","-2618.6861719999997","723297.731321","680828.1681380001","1111571.0568620001","1180210.8893040002","702062.9497295","1145890.9730830002","57759.15259299996","4.925121308469911","6.4545465487358635","46.75025142834397","1.6321769629411493","8.227061777758555","-3.3019404692886445","167.04282519113139",""
"600779","水井坊","2014","36486.85079700001","-40280.610929","11643.916197","5100.078427","25922.897712","18532.717421","0.0","-160.819106","159620.564379","119339.95345","203964.015645","162215.313866","139480.2589145","183089.6647555","-24551.939854","-28.87907668259464","-110.39760913625334","19.92840548685528","1.3126564732557038","-17.6024478625682","-11.276628820026438","60.95225292703752",""
"600779","水井坊","2015","85486.71745","8797.361568","21114.733363","12353.993389","18827.896565","16387.728694","0.0","-283.431086","119339.95345","128137.31501800001","162215.313866","179475.020593","123738.63423400001","170845.16722950002","17085.796525000005","7.109632025971339","10.290910483427389","50.03753915682253","1.3806938171502494","13.80797244997011","-6.698340423998771","194.2150085901756",""
"600779","水井坊","2016","117637.414841","22479.189991","28040.144558999997","15513.410163999999","24968.074866","18091.090799","0.0","-612.996475","128137.31501800001","146952.412274","179475.020593","220354.38306599998","137544.863646","199914.7018295","31637.69092800002","16.343169344989008","19.108877920671","58.84380376453188","1.453450870721146","23.00172473864682","-6.658555393657814","140.7421305690588",""
"600779","水井坊","2017","204838.036641","33548.802316","42885.300145","30075.715926","55068.426232000005","22592.255219","0.0","-1080.163798","146952.412274","158028.112482","220354.38306599998","278888.921299","152490.26237799998","249621.6521825","55296.502917000005","22.000619444694546","16.378209275066315","82.05940263997677","1.6369678187301309","36.26231737993108","-14.261697935236537","164.8240744815744",""
"600779","水井坊","2018","281906.25805999996","57944.990096","51121.200251999995","42763.319015","85433.72967","26966.813441000002","242.51041","-1345.225588","158028.112482","185683.269302","278888.921299","319797.988633","171855.690892","299343.454966","76723.91085999996","33.71723670903317","20.55470158582545","94.17485279309663","1.741830331089342","44.64438184256342","-10.927145133530246","132.4081870285733",""
"600779","水井坊","2019","353869.486946","82628.12873099999","60630.67769","56176.149453","106441.19701599999","24980.96254","229.73986200000002","-2308.265096","185683.269302","211199.35338299998","319797.988633","394598.14656900003","198441.3113425","357198.067601","107719.02548099999","41.63857221664288","23.349887961266617","99.06814147194152","1.8000186815158343","54.282560799591884","-12.643988582949007","130.36604741671528",""
"600779","水井坊","2020","300571.264318","73132.582689","47530.488971","46800.058811","84081.848584","27950.440577999998","179.23236599999998","-2296.4844399999997","211199.35338299998","213598.63700999998","394598.14656900003","436676.463384","212398.99519649998","415637.30497650005","96325.67944799995","34.43169899242777","24.33119574984613","72.315757204468","1.956870391933705","45.351287730379646","-10.919588737951877","131.71376684128575",""
"600779","水井坊","2021","463186.164541","119907.586555","71735.653164","73645.44090599999","122668.574107","30496.324862999998","2048.2036399999997","-3703.7267060000004","213598.63700999998","263169.977642","436676.463384","589098.730825","238384.307326","512887.5971045","166295.694567","50.30011744482056","25.887557905323856","90.30948830814222","2.151515772399841","69.75949735633564","-19.459379911515086","138.6865496544061",""
"600779","水井坊","2022","467273.728789","121584.033347","72468.045701","73516.327021","127874.153184","35509.738799","3722.875458","-3306.847565","263169.977642","345845.042622","589098.730825","704746.020168","304507.51013199997","646922.3754965","157489.43619100004","39.92809021173072","26.01987354651858","72.23026231398732","2.124487423039477","51.719393102235955","-11.791302890505236","129.53134704910326",""
"600779","水井坊","2023","495319.771921","126879.740198","83417.793488","77723.77459","130787.15478900001","36198.132110000006","3745.004137","-2578.6693609999998","345845.042622","439435.46063199994","704746.020168","842491.6820489999","392640.25162699993","773618.8511085","166026.58216799996","32.314501550017624","25.615722890673627","64.02633172799086","1.9702993972289469","42.28465662397796","-9.970155073960335","130.8535010466683",""
"600779","水井坊","2024","521676.371924","134102.89774000001","89957.452221","79582.349035","130744.18344200001","42782.357646","3757.863325","-1953.3598329999998","439435.46063199994","518775.866296","842491.6820489999","917273.435367","479105.6634639999","879882.558708","176805.52608799996","27.990255170522843","25.70614751927785","59.28931841654163","1.8365104523004965","36.903242764794655","-8.912987594271812","131.84318092125963",""
"600809","山西汾酒","2014","391606.736851","35575.81967","127522.24675","58759.416208","111414.798403","44783.50456","0.0","-1659.477732","382885.335504","389186.09994499997","581669.459812","578610.180964","386035.7177245","580139.820388","50786.24866200003","9.215680838991485","9.084578052990958","67.50213019149275","1.502813842738835","13.155841889802636","-3.9401610508111506","142.7549642793656",""
"600809","山西汾酒","2015","412855.845469","52060.293556","134720.906486","68234.29058","91546.811693","42003.414261","0.0","-1308.631424","389186.09994499997","442473.031883","578610.180964","670662.6658020001","415829.565914","624636.423383","77659.053873","12.519622899244947","12.609799310667395","66.09538445308603","1.5021452888036935","18.675693177877854","-6.156070278632907","149.17137143966355",""
"600809","山西汾酒","2016","440494.831155","60512.596075","137953.558068","86923.285192","77509.333884","44236.722868","0.0","-1768.833031","442473.031883","476006.513637","670662.6658020001","741662.6615439999","459239.77276","706162.663673","95640.76417399995","13.176688881131394","13.737413425790463","62.37866341783517","1.5376774956337296","20.82588875070759","-7.649199869576197","158.0510015724027",""
"600809","山西汾酒","2017","603748.169912","94410.173103","182101.965765","123780.79724100001","108025.363101","54558.185546","0.0","-1454.853786","476006.513637","523617.962743","741662.6615439999","893978.53691","499812.23818999995","817820.599227","136736.71204499993","18.889127934300532","15.637343151990152","73.82403555042019","1.6362556510993465","27.357615839934766","-8.468487905634234","144.83260389303845",""
"600809","山西汾酒","2018","938193.7874309999","146673.371947","316983.281992","179559.345669","162698.255849","62842.986471000004","1215.202367","-2734.4298559999997","523617.962743","621416.084913","893978.53691","1182896.3704040002","572517.0238280001","1038437.453657","217629.1449389999","25.6190411537989","15.633590193410567","90.34668232805181","1.8138106125014988","38.01269410014639","-12.39365294634749","148.37672445250632",""
"600809","山西汾酒","2019","1188007.334211","193850.545113","333571.328721","225336.87307399997","258128.818555","85540.261199","2225.163453","-10269.344240999999","621416.084913","744694.578767","1182896.3704040002","1606777.212606","683055.33184","1394836.7915049999","293474.23345000006","28.379918298977262","16.31728521623508","85.17178077366061","2.042055345278717","42.9649282817902","-14.585009982812938","151.39200835309853",""
"600809","山西汾酒","2020","1398980.48508","307923.369658","389551.199082","250330.66734","227616.179977","108908.09945","1666.6449460000001","-6802.42112","744694.578767","977695.978865","1606777.212606","1977853.4913060002","861195.278816","1792315.351956","427710.11540499993","35.75534808799037","22.01055503932863","78.05437160113907","2.0811950506976014","49.66470740446117","-13.909359316470798","138.90147924791907",""
"600809","山西汾酒","2021","1997098.6258919998","531361.201646","501058.008791","372998.62920100003","316008.785534","116666.008777","2299.4706690000003","-3312.015246","977695.978865","1522272.5794600002","1977853.4913060002","2995456.396365","1249984.2791625","2486654.9438355","691379.7381659998","42.50943075876254","26.60665801663494","80.31265579661036","1.9893489744539667","55.311074682413604","-12.801643923651064","130.1148326269042",""
"600809","山西汾酒","2022","2621386.07183","809585.13037","645991.6317189999","460153.095069","340357.06262","121447.999381","5799.893741","-3679.448172","1522272.5794600002","2132084.2517330004","2995456.396365","3668647.4274730003","1827178.4155965","3332051.911919","1051315.8374720002","44.307940782329304","30.883857172737073","78.67182568354066","1.8236051189512437","57.53766728515058","-13.22972650282128","129.85859028704286",""
"600809","山西汾酒","2023","3192848.305402","1043811.4410469999","788434.741162","583198.333891","321678.37335","120210.26246199998","8818.247258","-793.777117","2132084.2517330004","2783690.791257","3668647.4274730003","4409583.799519001","2457887.521495","4039115.613496001","1371302.1243960003","42.46782783664998","32.692171415753414","79.04820289703157","1.6433280929955758","55.79189903539245","-13.324071198742466","131.3745060142768",""
"600809","山西汾酒","2024","3601099.232146","1224288.432377","856967.694247","593289.227938","372636.285016","144734.706833","14779.596397","-976.5157859999999","2783690.791257","3475383.041604","4409583.799519001","5349519.788851","3129536.9164305","4879551.7941850005","1619668.2375009998","39.12043427094012","33.997631096864026","73.79979522786206","1.5591929171906174","51.754246099399516","-12.633811828459393","132.29466150851036",""
"603369","今世缘","2012","259375.68428800002","67667.904313","73314.384132","25646.80305","55859.696921","14791.777628999998","0.0","-888.4311119999999","128549.846264","181367.750577","228927.575721","296983.845427","154958.79842049998","262955.71057399997","90651.453668","43.668320226241505","26.08876175064443","98.63854400492569","1.6969395300835834","58.500359187095654","-14.832038960854149","133.96521524988992",""
"603369","今世缘","2013","251542.16784","68129.744427","74000.223835","24770.84624","48240.668399","15304.358093","0.0","-1611.675937","181367.750577","228797.495004","296983.845427","336626.178338","205082.6227905","316805.01188249997","90837.74721","33.220632494347036","27.08482041481638","79.39968068854121","1.544767701777097","44.29324433927995","-11.072611844932915","133.330526885113",""
"603369","今世缘","2014","239973.78007600002","64562.333199","70566.341886","24051.056695","45309.541826","17975.375219999998","0.0","-2741.319891","228797.495004","354433.890527","336626.178338","450073.740136","291615.6927655","393349.959237","84812.78434","22.139526370042507","26.903911410051972","61.00770432047046","1.3488641695058183","29.08375181585355","-6.944225445811043","131.3657362390888",""
"603369","今世缘","2015","242491.93031199998","68525.14819600001","72735.488398","25354.322599","44010.243888","19405.305446000002","0.0","-2420.569609","354433.890527","403368.64085900004","450073.740136","542338.859117","378901.26569300005","496206.29962649994","83407.13958999999","18.085225466499665","28.258733438194316","48.86917608553668","1.3095926156882907","22.012895480159088","-3.927670013659423","121.71756177955801",""
"603369","今世缘","2016","255437.804706","75416.198943","74169.623957","24543.322277","46721.889076","19335.063291","0.0","-1845.4710929999999","403368.64085900004","461447.28980200004","542338.859117","617863.433307","432407.96533050004","580101.1462119999","92513.37719799997","17.440982819397775","29.524290278724173","44.03332183947269","1.3415598063014738","21.394929005826647","-3.9539461864288725","122.670432207704",""
"603369","今世缘","2017","295221.004036","89587.6928","83526.723281","40512.66802","42828.255455","19546.412578","0.0","-1049.24667","461447.28980200004","526234.591471","617863.433307","722322.979953","493840.94063649996","670093.2066299999","109856.19137200003","18.141001571180496","30.34597524404986","44.05670750203708","1.3569008793931352","22.245258003601112","-4.104256432420616","122.62419975168734",""
"603369","今世缘","2018","373603.583362","115071.068302","101354.361865","63222.254485000005","58562.520710000004","17292.337853999998","1439.195053","-2523.494615","526234.591471","609466.734094","722322.979953","858764.894319","567850.6627825","790543.937136","134256.40801","20.26431874502802","30.800311727873037","47.259053647985624","1.392168731937884","23.642907688464447","-3.3785889434364265","116.6726006728718",""
"603369","今世缘","2019","486987.057362","145809.793632","132512.302781","88113.974976","85287.748068","20690.027547","1421.982303","-4972.021974","609466.734094","720626.7606520001","858764.894319","1006229.4425829999","665046.7473729999","932497.168451","163933.04366100003","21.92474351734867","29.94120509523374","52.22397170073442","1.4021528142712607","24.649852707129487","-2.7251091897808166","112.4293777376437",""
"603369","今世缘","2020","511936.338539","156690.781762","147867.409805","89188.81499","87539.552546","22902.398907","2229.972716","-2107.244717","720626.7606520001","826734.039982","1006229.4425829999","1185110.184444","773680.400317","1095669.8135135","164315.43429200002","20.2526497631062","30.607474009204967","46.72359612585898","1.416178842147961","21.23815392307664","-0.9855041599704428","104.86605047486535",""
"603369","今世缘","2021","640550.492511","202912.792945","162640.77621500002","110491.927959","96750.242774","25795.75915","3041.406689","-6505.3472679999995","826734.039982","929708.002312","1185110.184444","1443369.7118610002","878221.0211470001","1314239.9481525002","248335.72699199992","23.10498018824303","31.677876345012013","48.73923467411391","1.4964797203738505","28.277133092038852","-5.172152903795823","122.38544617505309",""
"603369","今世缘","2022","788462.484664","250278.929138","184547.966972","127740.892449","139008.242754","32293.515188","3758.2129689999997","-10003.356170000001","929708.002312","1106473.315653","1443369.7118610002","1818371.10583","1018090.6589825001","1630870.4088455","311117.010502","24.58316721893252","31.742655358505147","48.34611507987051","1.6018911424601656","30.55887093718515","-5.975703718252632","124.30811158315879",""
"603369","今世缘","2023","1009798.422752","313604.299978","218717.20335100003","149732.353692","209731.886726","42775.756844","4295.573815","-18313.891329","1106473.315653","1328681.678829","1818371.10583","2163064.773129","1217577.497241","1990717.9394794998","402859.53965299996","25.75641391932912","31.056128917624505","50.72533897072458","1.6349825321102078","33.086973154963","-7.330559235633878","128.46110199422054",""
"603369","今世缘","2024","1154438.935858","341192.526861","291559.25985900004","168544.950954","214042.782959","46410.753485","4878.158906000001","-13300.646589","1328681.678829","1545365.1528389999","2163064.773129","2422189.838569","1437023.415834","2292627.305849","442303.6762839999","23.74300398320116","29.554835363155828","50.354409236633046","1.5954001031489358","30.77915581683836","-7.036151833637202","129.6346319051097",""
"603589","口子窖","2012","250654.70799499998","45597.326945","95949.91588","41690.953498","36091.093872000005","13887.206842","0.0","1290.486106","124555.88885799999","164753.215803","244250.892477","308407.73779","144654.55233049998","276329.31513350003","61745.05179699999","31.521529195169297","18.191290843780827","90.70869222612298","1.9102704386527405","42.68448576435242","-11.16295656918312","135.4137532480304",""
"603589","口子窖","2013","244715.12333899998","39816.702737","90723.964251","38938.585413","41573.207019","15531.223544","0.0","1310.971371","164753.215803","196469.91854","308407.73779","359756.576452","180611.5671715","334082.157121","56637.171740999984","22.045488758309695","16.270634276183475","73.24998301252212","1.8497273588450276","31.358551740609208","-9.313062982299513","142.24475621475665",""
"603589","口子窖","2014","225855.38371199998","42213.961329000005","73201.73981900001","35521.125049","40516.881095","17862.300136","0.0","1736.7632210000002","196469.91854","227883.879869","359756.576452","366162.477539","212176.89920450002","362959.52699549997","57016.57439199997","19.895644383186788","18.690704040435552","62.226051918675815","1.7106458259891568","26.87218759712684","-6.976543213940051","135.06568110875423",""
"603589","口子窖","2015","258401.24829899997","60539.694489","77952.76488999999","41063.468523","35811.917961","19187.381804","0.0","622.431321","227883.879869","366760.708951","366162.477539","497661.908309","297322.29441000003","431912.192924","83763.28379999996","20.36163975161488","23.428561157316317","59.827264090335305","1.4526734154970693","28.172553950660856","-7.810914199045975","138.3609291507404",""
"603589","口子窖","2016","283017.867027","78346.418093","77996.80770399999","46748.399687","36082.472747","18741.311552000003","0.0","-533.898883","366760.708951","424107.127044","497661.908309","569004.559987","395433.91799750004","533333.2341479999","103982.77422000002","19.812771370182592","27.682498958811575","53.06585993635314","1.348729104596869","26.295866259165308","-6.483094888982716","132.7217973086769",""
"603589","口子窖","2017","360264.716979","111366.296256","97649.553671","61815.611292999994","31866.844824","18522.544256999998","0.0","-1016.7618880000001","424107.127044","508473.4233","569004.559987","767635.71249","466290.27517200005","668320.1362385","151426.92482200003","23.88346962949644","30.912351670144705","53.90600962686454","1.4332705866361408","32.47481941718457","-8.59134978768813","135.971950143616",""
"603589","口子窖","2018","426896.466164","153266.353476","109422.89043399999","67978.427172","33626.837621","17946.177926","522.920611","-800.164314","508473.4233","616739.776776","767635.71249","884225.520551","562606.600038","825930.6165205","198199.376714","27.242189029714186","35.902464795086864","51.68672254364894","1.4680428854988803","35.22876850371344","-7.986579473999253","129.31695197213395",""
"603589","口子窖","2019","467208.601162","172020.549548","116926.108629","71005.725175","39585.927600999996","21911.943794","543.974797","-1331.917209","616739.776776","701175.388","884225.520551","950132.632059","658957.582388","917179.0763049999","218566.838375","26.104950325423648","36.81878910622914","50.93973611393571","1.3918636052129936","33.16857476363417","-7.063624438210521","127.05856303174517",""
"603589","口子窖","2020","401114.440675","127574.163119","99588.724135","61572.549054999996","54612.41251","23291.370056","1799.131234","-1635.289801","701175.388","723856.420832","950132.632059","980637.7313950001","712515.904416","965385.181727","161885.54348600007","17.904746031397533","31.80492901335508","41.54967864303003","1.3548963268662186","22.720270871523415","-4.815524840125882","126.89524236580311",""
"603589","口子窖","2021","502859.83465100004","172708.823389","131240.240185","76835.979959","63928.290735","25394.094144","2155.861412","-1117.950824","723856.420832","824941.349901","980637.7313950001","1103089.347255","774398.8853665","1041863.539325","204423.31904000003","22.30230784839806","34.34532080074862","48.2654220702254","1.3453835730043915","26.397677334369167","-4.0953694859711085","118.36298518435737",""
"603589","口子窖","2022","513510.295839","155015.210448","132682.312391","78207.740266","69995.595057","26814.464589","2457.149582","-4145.753461","824941.349901","890426.692449","1103089.347255","1153475.713532","857684.021175","1128282.5303934999","207498.78741500006","18.073696911787405","30.1873617148665","45.51256285603466","1.315499067882585","24.1929174721867","-6.119220560399295","133.85704977938647",""
"603589","口子窖","2023","596190.483583","172125.62669200002","147903.261039","90133.81989500001","82727.891659","40744.930189","3363.7302579999996","-1153.356739","890426.692449","974936.668126","1153475.713532","1253241.307351","932681.6802875","1203358.5104415","232470.20728199996","18.454916648404858","28.870911467347693","49.54387893631664","1.2902135164384956","24.924924783591848","-6.4700081351869905","135.05845221872744",""
"603589","口子窖","2024","601470.536271","165527.475495","152847.524565","91321.805264","91907.67805","40723.003879","3028.092269","-393.169174","974936.668126","1051436.995486","1253241.307351","1365894.841761","1013186.8318060001","1309568.074556","222035.60141799995","16.337310187889845","27.52046285113782","45.928924807893196","1.292523780852641","21.91457630990157","-5.577266122011725","134.13821527454328",""
