ts_code,name,year,core_profit_margin,rd_ratio,rd_note,anomaly,core_profit,net_operate_cash_flow,core_profit_cash_ratio,revenue
600519,贵州茅台,2022,68.05589671656979,0.10893299805306614,,,8445726.15,3669859.583,0.43452268256145427,12409984.377199
600519,贵州茅台,2023,68.28073851816485,0.10655293640929409,,,10084628.42,6659324.772,0.6603440892924071,14769360.499414
600519,贵州茅台,2024,68.1573905736079,0.12778031368867873,,,11648040.270396996,9246369.217,0.7938132940991162,17089915.227633998
600702,舍得酒业,2013,2.832232819041871,0,,获现率超过2倍，可能存在预收款或其他非经常性现金流,4017.782094999992,10412.111320999998,2.591507223340349,141859.1744
600702,舍得酒业,2014,1.003209208260508,0,,获现率为负，需关注经营活动现金流,1449.620514,-14797.46264,-10.20781818,144498.3262
600702,舍得酒业,2015,1.067443255815154,0,,获现率超过2倍，可能存在预收款或其他非经常性现金流,1234.1085720000058,12081.36416,9.789547234422697,115613.5059
600702,舍得酒业,2016,14.512117258889909,0,,,21210.657531999997,23028.89788,1.0857229600382199,146158.2563
600702,舍得酒业,2017,13.360502915946986,0,,,21890.38384,42558.554964999996,1.944166684328379,163844.0108
600702,舍得酒业,2018,18.40732461280065,0.39325539539642984,,,40722.521600000015,44318.087380000004,1.0882942813639513,221229.9857
600702,舍得酒业,2019,26.79131021864164,0.3166873853541816,,,71000.26269100003,66760.08354600001,0.9402793879305252,265012.2824
600702,舍得酒业,2020,28.182317673212427,0.7719056321219685,,,76195.68181299997,99718.09365499999,1.3087105631488265,270366.9822
600702,舍得酒业,2021,33.09823916863418,0.6541721356227471,,,164473.96965699995,222867.8795,1.3550343557936666,496926.6456
600702,舍得酒业,2022,35.745563065274496,1.259110742634646,,,216458.17218100003,104112.30096000001,0.48098115174391476,605552.5599
600702,舍得酒业,2023,31.840110362342667,1.5310715313042689,,,225458.44046700007,71550.80834,0.31735697360805953,708095.6627
600702,舍得酒业,2024,10.781856908285052,1.7795558864836074,,获现率为负，需关注经营活动现金流,57759.15259299996,-70755.5488,-1.225010161,535706.9110109999
600779,水井坊,2013,-58.38602555,0,,核心利润为负，主营业务亏损,-28360.79752,-44072.61176,1.5539976172986687,48574.632797000006
600779,水井坊,2014,-67.28982995,0,,核心利润为负，主营业务亏损,-24551.93985,-10588.71841,0.4312782806151623,36486.85079700001
600779,水井坊,2015,19.98649267939578,0,,,17085.796525000005,23403.70928,1.3697757224695728,85486.71745
600779,水井坊,2016,26.89424191339283,0,,,31637.69092800002,38190.98478,1.2071356556619046,117637.4148
600779,水井坊,2017,26.99523185428344,0,,,55296.502917000005,61143.13603,1.1057324206880819,204838.0366
600779,水井坊,2018,27.30213291455868,0.08602519562157956,,,76966.42126999996,43109.26051,0.5601047807039349,281906.2581
600779,水井坊,2019,30.44032601133473,0.06492220168870401,,,107719.0255,86773.60378,0.805555039061373,353869.4869
600779,水井坊,2020,32.04753443964916,0.05963057260893319,,,96325.67944799997,84532.37775,0.8775684555916743,300571.2643
600779,水井坊,2021,35.902560848680096,0.44219879542623947,,,166295.6946,162891.21955799998,0.979527581770144,463186.1645
600779,水井坊,2022,33.703892705278804,0.7967226121529818,,,157489.43619100004,131354.5938,0.8340533622185031,467273.7288
600779,水井坊,2023,33.51907022085927,0.7560780629924213,,,166026.58216799996,173361.77336400002,1.0441808239392514,495319.7719
600779,水井坊,2024,33.89180258172738,0.7203437854226497,,,176805.52608799996,74361.87922100001,0.4205857184802498,521676.3719
600809,山西汾酒,2013,24.5184200284971,0,,获现率为负，需关注经营活动现金流,149248.5251230001,-30592.7704,-0.204978712,608719.9948
600809,山西汾酒,2014,12.968686154478332,0,,,50786.24866200003,41626.13496,0.8196339767884071,391606.7369
600809,山西汾酒,2015,18.810210567511792,0,,,77659.05387,42783.25616,0.550911375149712,412855.8455
600809,山西汾酒,2016,21.712119509603543,0,,,95640.76417399997,58592.20016,0.6126278963372016,440494.8312
600809,山西汾酒,2017,22.647971266717075,0,,,136736.7120449999,89645.20013,0.6556044736727168,603748.1699
600809,山西汾酒,2018,23.326134774911303,0.12952573160473266,,,218844.3473059999,96592.09209,0.4413734842917362,938193.7874
600809,山西汾酒,2019,24.70306579756153,0.1873021646367543,,,293474.23345000006,307655.1084,1.0483206814625379,1188007.334
600809,山西汾酒,2020,30.572986540304854,0.11913282306299414,,,427710.11540499993,200982.0404,0.46990247165346916,1398980.485
600809,山西汾酒,2021,34.61920854595734,0.11514056637857506,,,691379.7381659998,764510.5078,1.1057751125669257,1997098.626
600809,山西汾酒,2022,40.10534155078013,0.2212529395571804,,,1051315.8374720002,1031020.3977440001,0.9806952021413445,2621386.072
600809,山西汾酒,2023,42.949178702786654,0.2761874794704739,,,1371302.1243960003,722508.3460390001,0.5268775809395279,3192848.305
600809,山西汾酒,2024,44.97705098050832,0.4104190260922413,,,1619668.2375009998,1217232.334,0.7515318912464928,3601099.232
603369,今世缘,2011,31.50338334108472,0,,,70641.22818199996,43090.53316,0.6099912794548477,224233.7828
603369,今世缘,2012,34.94986583528176,0,,,90651.45367,73698.85196900001,0.8129913971254465,259375.6843
603369,今世缘,2013,36.11233376496132,0,,,90837.74721,49524.22782,0.5451943640512042,251542.1678
603369,今世缘,2014,35.34252130092699,0,,,84812.78434,47326.01252,0.5580056460271141,239973.7801
603369,今世缘,2015,34.395841330754784,0,,,83407.13958999999,70221.54559299999,0.8419128858534687,242491.9303
603369,今世缘,2016,36.21757449116807,0,,,92513.37719799996,92456.62612999999,0.9993865636546971,255437.8047
603369,今世缘,2017,37.2115092998613,0,,,109856.19137200004,100127.8837,0.9114450667049105,295221.004
603369,今世缘,2018,36.32074452870516,0.38521982040496666,,,135695.60306300002,112101.17786600001,0.8261224043785287,373603.5834
603369,今世缘,2019,33.66271057572297,0.2919959127028742,,,163933.04366100003,130739.044,0.797514894339164,486987.0574
603369,今世缘,2020,32.096849143574175,0.435595707570581,,,164315.43429200002,111876.7791,0.680865918390765,511936.3385
603369,今世缘,2021,38.76911030362456,0.47481138873685275,,,248335.72699199992,302410.2912,1.2177478239679227,640550.4925
603369,今世缘,2022,39.45869544250812,0.47665082891419397,,,311117.0105,277974.7984,0.8934734810914914,788462.4847
603369,今世缘,2023,39.89504544432624,0.42538923789255895,,,402859.5397,280031.8233,0.6951103194706604,1009798.423
603369,今世缘,2024,38.31330203318825,0.42255668570265176,,,442303.6762839999,286671.549,0.6481328652103048,1154438.936
603589,口子窖,2011,25.41802730883228,0,,,53185.21327899998,21814.08803,0.41015324914778944,209242.0967
603589,口子窖,2012,24.63350969582892,0,,,61745.05179699999,42290.08921,0.6849146283986881,250654.708
603589,口子窖,2013,23.14412406075182,0,,,56637.171740999984,27766.72994,0.49025629438165436,244715.1233
603589,口子窖,2014,25.24472671623573,0,,获现率低于0.2倍，核心利润现金转化率偏低,57016.57439199997,10491.38453,0.1840058727286859,225855.3837
603589,口子窖,2015,32.41597490391231,0,,,83763.28379999996,53619.69159,0.6401335901900258,258401.2483
603589,口子窖,2016,36.74071015809049,0,,,103982.77422000002,63967.2697,0.6151717934132263,283017.867
603589,口子窖,2017,42.032127401148415,0,,,151426.92482200003,156883.45698599998,1.036034094797963,360264.717
603589,口子窖,2018,46.55046669996496,,,,198722.2973,111971.5714,0.563457512821907,426896.4662
603589,口子窖,2019,46.78142436406348,,,,218566.8384,129702.43885899999,0.5934223133907744,467208.6012
603589,口子窖,2020,40.35894175576856,,,,161885.54348600007,49873.30102,0.3080775463085934,401114.4407
603589,口子窖,2021,40.652146970910096,,,,204423.31904000003,78555.35302,0.3842778475122443,502859.8347
603589,口子窖,2022,40.40791179775231,,,,207498.7874150001,82913.07511,0.3995834199366807,513510.2958
603589,口子窖,2023,38.99260616923888,,,,232470.2073,91067.95951,0.39174034633835564,596190.4836
603589,口子窖,2024,36.91545770380996,,,,222035.60141799995,145924.9272,0.6572140966316683,601470.5363
