ts_code,name,year,goodwill_to_equity_ratio,amortization_radical_index,amortization_before_margin,amortization_impact_diff,core_profit_margin,intangible_return_ratio,note,anomaly
000596,古井贡酒,2020,4.7622202473547235,0.4380693861611743,23.78966712629886,0.3344314168932989,23.45523570940556,258.2643694817779,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000596,古井贡酒,2021,3.394516328729812,0.45097725686222584,23.34948965857592,0.3176634232045572,23.031826235371362,287.38814010095217,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000596,古井贡酒,2022,3.031001138358425,0.40154647836410867,26.567104656430825,0.2555054064805695,26.311599249950255,396.84318727018825,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000596,古井贡酒,2023,2.607927110901168,0.399320647026908,31.081999608677656,0.21847911402414866,30.863520494653507,556.5370896897255,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000596,古井贡酒,2024,2.276691583044096,0.3993220877995053,33.0428160997652,0.19022592288206397,32.85259017688313,685.9246345781156,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2013,0,0.3184915777887197,1.2011924870826978,0.5329793938188339,0.6682130932638639,3.857323821098941,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2014,0,0.30864147535679487,-31.81487638,0.942255650293891,-32.75713203,-110.1292688,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,核心利润≤0，回报率无意义
000799,酒鬼酒,2015,0,0.31500839682114096,18.32950673638484,0.6054244009808691,17.72408233540397,95.20981168340545,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2016,0,0.32410579120295396,21.453820219105836,0.5539407096261719,20.899879509479664,126.37936798088141,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2017,0,0.30537133162812785,25.526555450406185,0.376512773206894,25.15004267719929,239.6282048378504,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2018,0,0.3491479014207746,24.090665918594034,0.27118170804250497,23.81948421055153,295.3315877755184,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2019,0,0.533808276524361,27.11117200084272,0.33798087203579286,26.77319112880693,202.70633133433066,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2020,0,0.30620242088688876,33.32760463035424,0.3348295026625365,32.9927751276917,308.5894079926085,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2021,0,0.323637888978886,35.02523120212165,0.18506691908662276,34.84016428303503,610.7055459994169,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2022,0,0.38956683755770016,34.95617112806741,0.18734454942826062,34.76882657863915,666.3288926318511,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2023,0,0.5339981327814822,25.745714379832474,0.39884550405742303,25.34686887577505,343.00300193099247,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000799,酒鬼酒,2024,0,0.5652729378161485,2.7364460027056974,0.8304527372201647,1.9059932654855327,12.951322370287215,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2013,0.004492936899236363,0.29289301635805776,46.31615346269294,0.03433426884180335,46.281819193851135,3895.9707201455567,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2014,0.004112614684894285,0.33231860001918045,38.235427275887176,0.046442562457855274,38.18898471342932,1903.3628852939553,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2015,0.00374258029300041,0.30165291567275887,38.09271096645867,0.05871333677249879,38.03399762968617,2000.990921660937,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2016,0.003444630795255149,0.31618844371347404,37.60216919061989,0.053036559019268736,37.54913263160062,2289.994911816761,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2017,0.0030404939840228463,0.33931645171635827,43.89913665134563,0.045237144885660996,43.85389950645997,3314.8035320073254,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2018,0.002554243595514977,0.3797333760376395,46.50528279071769,0.037884219389383134,46.46739857132831,4507.689491392174,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2019,0.0021828028481964,0.46614883302996823,47.91521348549891,0.03838061826828465,47.876832867230625,5850.214787006302,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2020,0.001892072955875383,0.6723645429865136,48.16743233611451,0.04811038646719368,48.119321949647315,6361.104421796164,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2021,0.0016368669729226256,0.870382182373481,48.76845598811601,0.057002485764414246,48.711453502351596,5796.456026095746,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
